664 0 282366 0
665 0 139179 0
665 0 187533 0
665 0 228263 0
665 0 282366 0
486350 0 139179 0
486350 0 187533 0
486350 0 228263 0
486350 0 282366 0
74819 0 139179 0
74819 0 187533 0
74819 0 228263 0
74819 0 282366 0
254878 0 139179 0
254878 0 187533 0
254878 0 228263 0
254878 0 282366 0
1064046 0 139179 0
1064046 0 187533 0
1064046 0 228263 0
1064046 0 282366 0
37252 0 139179 0
37252 0 187533 0
37252 0 228263 0
37252 0 282366 0
513886 0 139179 0
513886 0 187533 0
513886 0 228263 0
513886 0 282366 0
5100 0 139179 0
5100 0 187533 0
5100 0 228263 0
5100 0 282366 0
5223 0 139179 0
5223 0 187533 0
5223 0 228263 0
5223 0 282366 0
61760 0 139179 0
61760 0 187533 0
61760 0 228263 0
61760 0 282366 0
41992 0 139179 0
41992 0 187533 0
41992 0 228263 0
41992 0 282366 0
400044 0 139179 0
400044 0 187533 0
400044 0 228263 0
400044 0 282366 0
3283 0 139179 0
3283 0 187533 0
3283 0 228263 0
3283 0 282366 0
2073 0 139179 0
2073 0 187533 0
2073 0 228263 0
2073 0 282366 0
248450 0 139179 0
248450 0 187533 0
248450 0 228263 0
248450 0 282366 0
439230 0 139179 0
439230 0 187533 0
439230 0 228263 0
439230 0 282366 0
203422 0 139179 0
203422 0 187533 0
203422 0 228263 0
203422 0 282366 0
4806 0 139179 0
4806 0 187533 0
4806 0 228263 0
4806 0 282366 0
2622 0 139179 0
2622 0 187533 0
2622 0 228263 0
2622 0 282366 0
275147 0 139179 0
275147 0 187533 0
275147 0 228263 0
275147 0 282366 0
273885 0 139179 0
273885 0 187533 0
273885 0 228263 0
273885 0 282366 0
256982 0 139179 0
256982 0 187533 0
256982 0 228263 0
256982 0 282366 0
6424 0 139179 0
6424 0 187533 0
6424 0 228263 0
6424 0 282366 0
7513 0 139179 0
7513 0 187533 0
7513 0 228263 0
7513 0 282366 0
476404 0 139179 0
476404 0 187533 0
476404 0 228263 0
476404 0 282366 0
453886 0 139179 0
453886 0 187533 0
453886 0 228263 0
453886 0 282366 0
1180536 0 139179 0
1180536 0 187533 0
1180536 0 228263 0
1180536 0 282366 0
145847 0 139179 0
145847 0 187533 0
145847 0 228263 0
145847 0 282366 0
1180537 0 139179 0
1180537 0 187533 0
1180537 0 228263 0
1180537 0 282366 0
458430 0 139179 0
458430 0 187533 0
458430 0 228263 0
458430 0 282366 0
5593 0 139179 0
5593 0 187533 0
5593 0 228263 0
5593 0 282366 0
65331 0 139179 0
65331 0 187533 0
65331 0 228263 0
65331 0 282366 0
65334 0 139179 0
65334 0 187533 0
65334 0 228263 0
65334 0 282366 0
1053423 0 139179 0
1053423 0 187533 0
1053423 0 228263 0
1053423 0 282366 0
65333 0 139179 0
65333 0 187533 0
65333 0 228263 0
65333 0 282366 0
238632 0 139179 0
238632 0 187533 0
238632 0 228263 0
238632 0 282366 0
1137368 0 139179 0
1137368 0 187533 0
1137368 0 228263 0
1137368 0 282366 0
6444 0 139179 0
6444 0 187533 0
6444 0 228263 0
6444 0 282366 0
242353 0 139179 0
242353 0 187533 0
242353 0 228263 0
242353 0 282366 0
3299 0 139179 0
3299 0 187533 0
3299 0 228263 0
3299 0 282366 0
1055963 0 139179 0
1055963 0 187533 0
1055963 0 228263 0
1055963 0 282366 0
182243 0 139179 0
182243 0 187533 0
182243 0 228263 0
182243 0 282366 0
220425 0 139179 0
220425 0 187533 0
220425 0 228263 0
220425 0 282366 0
444126 0 139179 0
444126 0 187533 0
444126 0 228263 0
444126 0 282366 0
144642 0 139179 0
144642 0 187533 0
144642 0 228263 0
144642 0 282366 0
11558 0 139179 0
11558 0 187533 0
11558 0 228263 0
11558 0 282366 0
12647 0 139179 0
12647 0 187533 0
12647 0 228263 0
12647 0 282366 0
13857 0 139179 0
13857 0 187533 0
13857 0 228263 0
13857 0 282366 0
354990 0 139179 0
354990 0 187533 0
354990 0 228263 0
354990 0 282366 0
5105 0 139179 0
5105 0 187533 0
5105 0 228263 0
5105 0 282366 0
141812 0 139179 0
141812 0 187533 0
141812 0 228263 0
141812 0 282366 0
38216 0 139179 0
38216 0 187533 0
38216 0 228263 0
38216 0 282366 0
195671 0 139179 0
195671 0 187533 0
195671 0 228263 0
195671 0 282366 0
195673 0 139179 0
195673 0 187533 0
195673 0 228263 0
195673 0 282366 0
2518 0 139179 0
2518 0 187533 0
2518 0 228263 0
2518 0 282366 0
195672 0 139179 0
195672 0 187533 0
195672 0 228263 0
195672 0 282366 0
2517 0 139179 0
2517 0 187533 0
2517 0 228263 0
2517 0 282366 0
1182609 0 139179 0
1182609 0 187533 0
1182609 0 228263 0
1182609 0 282366 0
195675 0 139179 0
195675 0 187533 0
195675 0 228263 0
195675 0 282366 0
5360 0 139179 0
5360 0 187533 0
5360 0 228263 0
5360 0 282366 0
5121 0 139179 0
5121 0 187533 0
5121 0 228263 0
5121 0 282366 0
399988 0 139179 0
399988 0 187533 0
399988 0 228263 0
399988 0 282366 0
5243 0 139179 0
5243 0 187533 0
5243 0 228263 0
5243 0 282366 0
9843 0 139179 0
9843 0 187533 0
9843 0 228263 0
9843 0 282366 0
9844 0 139179 0
9844 0 187533 0
9844 0 228263 0
9844 0 282366 0
43353 0 139179 0
43353 0 187533 0
43353 0 228263 0
43353 0 282366 0
4157 0 139179 0
4157 0 187533 0
4157 0 228263 0
4157 0 282366 0
9842 0 139179 0
9842 0 187533 0
9842 0 228263 0
9842 0 282366 0
539690 0 139179 0
539690 0 187533 0
539690 0 228263 0
539690 0 282366 0
1037294 0 139179 0
1037294 0 187533 0
1037294 0 228263 0
1037294 0 282366 0
148223 0 139179 0
148223 0 187533 0
148223 0 228263 0
148223 0 282366 0
1001218 0 139179 0
1001218 0 187533 0
1001218 0 228263 0
1001218 0 282366 0
262978 0 139179 0
262978 0 187533 0
262978 0 228263 0
262978 0 282366 0
5917 0 139179 0
5917 0 187533 0
5917 0 228263 0
5917 0 282366 0
1173799 0 139179 0
1173799 0 187533 0
1173799 0 228263 0
1173799 0 282366 0
6204 0 139179 0
6204 0 187533 0
6204 0 228263 0
6204 0 282366 0
173411 0 139179 0
173411 0 187533 0
173411 0 228263 0
173411 0 282366 0
9839 0 139179 0
9839 0 187533 0
9839 0 228263 0
9839 0 282366 0
6100 0 139179 0
6100 0 187533 0
6100 0 228263 0
6100 0 282366 0
1055827 0 139179 0
1055827 0 187533 0
1055827 0 228263 0
1055827 0 282366 0
46972 0 139179 0
46972 0 187533 0
46972 0 228263 0
46972 0 282366 0
153004 0 139179 0
153004 0 187533 0
153004 0 228263 0
153004 0 282366 0
1081638 0 139179 0
1081638 0 187533 0
1081638 0 228263 0
1081638 0 282366 0
1077715 0 139179 0
1077715 0 187533 0
1077715 0 228263 0
1077715 0 282366 0
6103 0 139179 0
6103 0 187533 0
6103 0 228263 0
6103 0 282366 0
8401 0 139179 0
8401 0 187533 0
8401 0 228263 0
8401 0 282366 0
261871 0 139179 0
261871 0 187533 0
261871 0 228263 0
261871 0 282366 0
256981 0 139179 0
256981 0 187533 0
256981 0 228263 0
256981 0 282366 0
23753 0 139179 0
23753 0 187533 0
23753 0 228263 0
23753 0 282366 0
341902 0 139179 0
341902 0 187533 0
341902 0 228263 0
341902 0 282366 0
471503 0 139179 0
471503 0 187533 0
471503 0 228263 0
471503 0 282366 0
4839 0 139179 0
4839 0 187533 0
4839 0 228263 0
4839 0 282366 0
1685 0 139179 0
1685 0 187533 0
1685 0 228263 0
1685 0 282366 0
2653 0 139179 0
2653 0 187533 0
2653 0 228263 0
2653 0 282366 0
2652 0 139179 0
2652 0 187533 0
2652 0 228263 0
2652 0 282366 0
533599 0 139179 0
533599 0 187533 0
533599 0 228263 0
533599 0 282366 0
2530 0 139179 0
2530 0 187533 0
2530 0 228263 0
2530 0 282366 0
9847 0 139179 0
9847 0 187533 0
9847 0 228263 0
9847 0 282366 0
52965 0 139179 0
52965 0 187533 0
52965 0 228263 0
52965 0 282366 0
509279 0 139179 0
509279 0 187533 0
509279 0 228263 0
509279 0 282366 0
1040571 0 139179 0
1040571 0 187533 0
1040571 0 228263 0
1040571 0 282366 0
9845 0 139179 0
9845 0 187533 0
9845 0 228263 0
9845 0 282366 0
9846 0 139179 0
9846 0 187533 0
9846 0 228263 0
9846 0 282366 0
1081643 0 139179 0
1081643 0 187533 0
1081643 0 228263 0
1081643 0 282366 0
454865 0 139179 0
454865 0 187533 0
454865 0 228263 0
454865 0 282366 0
1081640 0 139179 0
1081640 0 187533 0
1081640 0 228263 0
1081640 0 282366 0
458542 0 139179 0
458542 0 187533 0
458542 0 228263 0
458542 0 282366 0
211985 0 139179 0
211985 0 187533 0
211985 0 228263 0
211985 0 282366 0
